,Year,County,State,Zip code,latitude,longitude,Plant Hardiness Zone,Corn Acres Harvested,Sales ($),CV,State ANSI,Ag District,Ag District Code,Concatenated
942,2012,LEBANON,PENNSYLVANIA,17003,40.33,-76.5,6b,27434.0,21202000,8.1,42,SOUTHEASTERN,90,LEBANONPENNSYLVANIA2012
943,2012,MONTGOMERY,PENNSYLVANIA,18041,40.42,-75.51,6b,3691.0,2160000,8.1,42,SOUTHEASTERN,90,MONTGOMERYPENNSYLVANIA2012
944,2012,ALLEGHENY,PENNSYLVANIA,15006,40.63,-79.88,6a,661.0,529000,8.1,42,SOUTHWESTERN,70,ALLEGHENYPENNSYLVANIA2012
945,2012,FAYETTE,PENNSYLVANIA,15401,39.89,-79.72,6b,5605.0,4331000,8.1,42,SOUTHWESTERN,70,FAYETTEPENNSYLVANIA2012
946,2012,GREENE,PENNSYLVANIA,15310,39.82,-80.45,6a,629.0,373000,8.1,42,SOUTHWESTERN,70,GREENEPENNSYLVANIA2012
947,2012,SOMERSET,PENNSYLVANIA,15411,39.74,-79.33,6a,18988.0,12603000,8.1,42,SOUTHWESTERN,70,SOMERSETPENNSYLVANIA2012
948,2012,WASHINGTON,PENNSYLVANIA,15004,40.34,-80.38,6a,3141.0,1736000,8.1,42,SOUTHWESTERN,70,WASHINGTONPENNSYLVANIA2012
949,2012,WESTMORELAND,PENNSYLVANIA,15012,40.12,-79.86,6b,16989.0,11745000,8.1,42,SOUTHWESTERN,70,WESTMORELANDPENNSYLVANIA2012
950,2012,ARMSTRONG,PENNSYLVANIA,15673,40.59,-79.56,6a,13035.0,10344000,8.1,42,WEST CENTRAL,40,ARMSTRONGPENNSYLVANIA2012
951,2012,BEAVER,PENNSYLVANIA,15001,40.61,-80.25,6b,4186.0,3006000,8.1,42,WEST CENTRAL,40,BEAVERPENNSYLVANIA2012
952,2012,BUTLER,PENNSYLVANIA,16001,40.86,-79.89,6a,16245.0,13091000,8.1,42,WEST CENTRAL,40,BUTLERPENNSYLVANIA2012
953,2012,CLARION,PENNSYLVANIA,16036,41.14,-79.68,6a,13781.0,8996000,8.1,42,WEST CENTRAL,40,CLARIONPENNSYLVANIA2012
954,2012,INDIANA,PENNSYLVANIA,15681,40.48,-79.44,6a,19260.0,14136000,8.1,42,WEST CENTRAL,40,INDIANAPENNSYLVANIA2012
955,2012,JEFFERSON,PENNSYLVANIA,15711,41.01,-78.96,5b,9974.0,6321000,8.1,42,WEST CENTRAL,40,JEFFERSONPENNSYLVANIA2012
956,2012,LAWRENCE,PENNSYLVANIA,16101,40.99,-80.34,6a,11054.0,9507000,8.1,42,WEST CENTRAL,40,LAWRENCEPENNSYLVANIA2012
957,2012,BOONE,IOWA,50031,42.04,-94.14,5a,170328.0,162986000,8.2,19,CENTRAL,50,BOONEIOWA2012
958,2012,DALLAS,IOWA,50003,41.61,-94.02,5a,155100.0,119336000,8.2,19,CENTRAL,50,DALLASIOWA2012
959,2012,GRUNDY,IOWA,50609,42.22,-92.82,5a,161487.0,185418000,8.2,19,CENTRAL,50,GRUNDYIOWA2012
960,2012,HAMILTON,IOWA,50034,42.47,-93.64,5a,199917.0,186511000,8.2,19,CENTRAL,50,HAMILTONIOWA2012
961,2012,HARDIN,IOWA,50006,42.51,-93.37,5a,194447.0,199572000,8.2,19,CENTRAL,50,HARDINIOWA2012
962,2012,JASPER,IOWA,50028,41.82,-93.15,5a,167461.0,161585000,8.2,19,CENTRAL,50,JASPERIOWA2012
963,2012,MARSHALL,IOWA,50005,42.11,-92.98,5a,146381.0,148977000,8.2,19,CENTRAL,50,MARSHALLIOWA2012
964,2012,POLK,IOWA,50007,41.81,-93.61,5a,95101.0,90284000,8.2,19,CENTRAL,50,POLKIOWA2012
965,2012,POWESHIEK,IOWA,50112,41.74,-92.72,5a,141311.0,133523000,8.2,19,CENTRAL,50,POWESHIEKIOWA2012
966,2012,STORY,IOWA,50010,42.02,-93.62,5a,155251.0,164270000,8.2,19,CENTRAL,50,STORYIOWA2012
967,2012,TAMA,IOWA,50173,41.98,-92.71,5a,172126.0,183087000,8.2,19,CENTRAL,50,TAMAIOWA2012
968,2012,WEBSTER,IOWA,50501,42.5,-94.17,5a,226658.0,210500000,8.2,19,CENTRAL,50,WEBSTERIOWA2012
969,2012,BENTON,IOWA,52206,41.99,-91.85,5a,196881.0,177030000,8.2,19,EAST CENTRAL,60,BENTONIOWA2012
970,2012,CEDAR,IOWA,52216,41.88,-91.05,5a,155316.0,146384000,8.2,19,EAST CENTRAL,60,CEDARIOWA2012
971,2012,CLINTON,IOWA,52037,41.99,-90.6,5a,215662.0,187623000,8.2,19,EAST CENTRAL,60,CLINTONIOWA2012
972,2012,IOWA,IOWA,52203,41.8,-91.86,5a,133432.0,118635000,8.2,19,EAST CENTRAL,60,IOWAIOWA2012
973,2012,JACKSON,IOWA,52030,42.15,-90.59,5a,104794.0,78875000,8.2,19,EAST CENTRAL,60,JACKSONIOWA2012
974,2012,JOHNSON,IOWA,52235,41.57,-91.53,5b,136999.0,109512000,8.2,19,EAST CENTRAL,60,JOHNSONIOWA2012
975,2012,JONES,IOWA,52205,42.1,-91.28,5a,154832.0,121048000,8.2,19,EAST CENTRAL,60,JONESIOWA2012
976,2012,LINN,IOWA,52202,42.14,-91.61,5a,160088.0,135015000,8.2,19,EAST CENTRAL,60,LINNIOWA2012
977,2012,MUSCATINE,IOWA,52720,41.57,-91.16,5b,89461.0,85453000,8.2,19,EAST CENTRAL,60,MUSCATINEIOWA2012
978,2012,SCOTT,IOWA,52722,41.56,-90.47,5b,118875.0,110599000,8.2,19,EAST CENTRAL,60,SCOTTIOWA2012
979,2012,BUTLER,IOWA,50602,42.75,-92.79,5a,194695.0,139066000,8.2,19,NORTH CENTRAL,20,BUTLERIOWA2012
980,2012,CERRO GORDO,IOWA,50401,43.15,-93.19,5a,189004.0,144047000,8.2,19,NORTH CENTRAL,20,CERROGORDOIOWA2012
981,2012,FLOYD,IOWA,50435,43.12,-92.73,5a,162427.0,130087000,8.2,19,NORTH CENTRAL,20,FLOYDIOWA2012
982,2012,FRANKLIN,IOWA,50041,42.63,-93.25,5a,218984.0,192845000,8.2,19,NORTH CENTRAL,20,FRANKLINIOWA2012
983,2012,HANCOCK,IOWA,50423,43.09,-93.8,5a,205559.0,173603000,8.2,19,NORTH CENTRAL,20,HANCOCKIOWA2012
984,2012,HUMBOLDT,IOWA,50519,42.86,-94.28,5a,120634.0,117227000,8.2,19,NORTH CENTRAL,20,HUMBOLDTIOWA2012
985,2012,KOSSUTH,IOWA,50451,43.37,-94.09,5a,324480.0,331605000,8.2,19,NORTH CENTRAL,20,KOSSUTHIOWA2012
986,2012,MITCHELL,IOWA,50426,43.42,-93.02,4b,155093.0,117814000,8.2,19,NORTH CENTRAL,20,MITCHELLIOWA2012
987,2012,WINNEBAGO,IOWA,50424,43.38,-93.94,5a,131087.0,120860000,8.2,19,NORTH CENTRAL,20,WINNEBAGOIOWA2012
988,2012,WORTH,IOWA,50434,43.26,-93.42,5a,120899.0,111431000,8.2,19,NORTH CENTRAL,20,WORTHIOWA2012
989,2012,WRIGHT,IOWA,50071,42.65,-93.5,5a,193773.0,180872000,8.2,19,NORTH CENTRAL,20,WRIGHTIOWA2012
990,2012,ALLAMAKEE,IOWA,52140,43.46,-91.51,4b,85162.0,69176000,8.2,19,NORTHEAST,30,ALLAMAKEEIOWA2012
991,2012,BLACK HAWK,IOWA,50613,42.52,-92.45,5a,160915.0,130471000,8.2,19,NORTHEAST,30,BLACKHAWKIOWA2012
992,2012,BREMER,IOWA,50622,42.67,-92.33,5a,147936.0,127004000,8.2,19,NORTHEAST,30,BREMERIOWA2012
993,2012,BUCHANAN,IOWA,50607,42.61,-91.72,5a,212900.0,193562000,8.2,19,NORTHEAST,30,BUCHANANIOWA2012
994,2012,CHICKASAW,IOWA,50603,43.19,-92.41,5a,153545.0,122188000,8.2,19,NORTHEAST,30,CHICKASAWIOWA2012
995,2012,CLAYTON,IOWA,52042,42.64,-91.4,5a,162977.0,150583000,8.2,19,NORTHEAST,30,CLAYTONIOWA2012
996,2012,DELAWARE,IOWA,50654,42.47,-91.59,5a,216086.0,173597000,8.2,19,NORTHEAST,30,DELAWAREIOWA2012
997,2012,DUBUQUE,IOWA,52001,42.5,-90.69,5a,123628.0,97897000,8.2,19,NORTHEAST,30,DUBUQUEIOWA2012
998,2012,FAYETTE,IOWA,50606,42.74,-91.67,4b,181709.0,165818000,8.2,19,NORTHEAST,30,FAYETTEIOWA2012
999,2012,HOWARD,IOWA,50628,43.24,-92.44,4b,140533.0,118303000,8.2,19,NORTHEAST,30,HOWARDIOWA2012
1000,2012,WINNESHIEK,IOWA,52101,43.3,-91.79,4b,156018.0,128372000,8.2,19,NORTHEAST,30,WINNESHIEKIOWA2012
1001,2012,BUENA VISTA,IOWA,50510,42.78,-94.94,5a,176744.0,175730000,8.2,19,NORTHWEST,10,BUENAVISTAIOWA2012
1002,2012,CHEROKEE,IOWA,51005,42.71,-95.43,5a,147795.0,146793000,8.2,19,NORTHWEST,10,CHEROKEEIOWA2012
1003,2012,CLAY,IOWA,51047,42.91,-95.34,5a,145624.0,153729000,8.2,19,NORTHWEST,10,CLAYIOWA2012
1004,2012,DICKINSON,IOWA,51331,43.36,-95.13,5a,84004.0,84708000,8.2,19,NORTHWEST,10,DICKINSONIOWA2012
1005,2012,EMMET,IOWA,50514,43.39,-94.47,5a,108579.0,108128000,8.2,19,NORTHWEST,10,EMMETIOWA2012
1006,2012,LYON,IOWA,51230,43.34,-96.3,4b,180258.0,176158000,8.2,19,NORTHWEST,10,LYONIOWA2012
1007,2012,O BRIEN,IOWA,51009,42.94,-95.55,5a,141220.0,149932000,8.2,19,NORTHWEST,10,O'BRIENIOWA2012
1008,2012,OSCEOLA,IOWA,51232,43.3,-95.79,4b,113039.0,114447000,8.2,19,NORTHWEST,10,OSCEOLAIOWA2012
1009,2012,PALO ALTO,IOWA,50515,43.04,-94.83,5a,193263.0,199591000,8.2,19,NORTHWEST,10,PALOALTOIOWA2012
1010,2012,PLYMOUTH,IOWA,51001,42.82,-96.55,5a,231645.0,159301000,8.2,19,NORTHWEST,10,PLYMOUTHIOWA2012
1011,2012,POCAHONTAS,IOWA,50540,42.58,-94.84,5a,169949.0,184166000,8.2,19,NORTHWEST,10,POCAHONTASIOWA2012
1012,2012,SIOUX,IOWA,51003,42.98,-96.0,5a,219417.0,214922000,8.2,19,NORTHWEST,10,SIOUXIOWA2012
1013,2012,APPANOOSE,IOWA,52544,40.73,-92.87,5b,24677.0,7701000,8.2,19,SOUTH CENTRAL,80,APPANOOSEIOWA2012
1014,2012,CLARKE,IOWA,50174,41.04,-93.94,5b,27179.0,12949000,8.2,19,SOUTH CENTRAL,80,CLARKEIOWA2012
1015,2012,DECATUR,IOWA,50065,40.64,-93.81,5b,31968.0,14003000,8.2,19,SOUTH CENTRAL,80,DECATURIOWA2012
1016,2012,LUCAS,IOWA,50049,41.01,-93.3,5a,22854.0,11316000,8.2,19,SOUTH CENTRAL,80,LUCASIOWA2012
1017,2012,MADISON,IOWA,50033,41.36,-93.79,5a,69866.0,49240000,8.2,19,SOUTH CENTRAL,80,MADISONIOWA2012
1018,2012,MARION,IOWA,50044,41.2,-92.88,5b,81040.0,59082000,8.2,19,SOUTH CENTRAL,80,MARIONIOWA2012
1019,2012,MONROE,IOWA,50150,41.13,-92.9,5b,32218.0,14083000,8.2,19,SOUTH CENTRAL,80,MONROEIOWA2012
1020,2012,RINGGOLD,IOWA,50074,40.84,-94.1,5b,47731.0,20545000,8.2,19,SOUTH CENTRAL,80,RINGGOLDIOWA2012
1021,2012,UNION,IOWA,50149,41.12,-94.05,5a,50884.0,27071000,8.2,19,SOUTH CENTRAL,80,UNIONIOWA2012
1022,2012,WARREN,IOWA,50001,41.36,-93.47,5b,71219.0,50728000,8.2,19,SOUTH CENTRAL,80,WARRENIOWA2012
1023,2012,WAYNE,IOWA,50008,40.7,-93.36,5b,58305.0,20205000,8.2,19,SOUTH CENTRAL,80,WAYNEIOWA2012
1024,2012,DAVIS,IOWA,52537,40.74,-92.41,5b,41453.0,13206000,8.2,19,SOUTHEAST,90,DAVISIOWA2012
1025,2012,DES MOINES,IOWA,52601,40.8,-91.12,5b,63843.0,59779000,8.2,19,SOUTHEAST,90,DESMOINESIOWA2012
1026,2012,HENRY,IOWA,52630,40.83,-91.71,5b,102631.0,74870000,8.2,19,SOUTHEAST,90,HENRYIOWA2012
1027,2012,JEFFERSON,IOWA,52533,40.99,-92.16,5b,61857.0,40406000,8.2,19,SOUTHEAST,90,JEFFERSONIOWA2012
1028,2012,KEOKUK,IOWA,50104,41.48,-92.39,5a,106900.0,79555000,8.2,19,SOUTHEAST,90,KEOKUKIOWA2012
1029,2012,LEE,IOWA,52619,40.53,-91.56,5b,73623.0,52620000,8.2,19,SOUTHEAST,90,LEEIOWA2012
1030,2012,LOUISA,IOWA,52640,41.09,-91.25,5b,67362.0,67265000,8.2,19,SOUTHEAST,90,LOUISAIOWA2012
1031,2012,MAHASKA,IOWA,50027,41.5,-92.46,5a,132893.0,106144000,8.2,19,SOUTHEAST,90,MAHASKAIOWA2012
1032,2012,VAN BUREN,IOWA,52535,40.87,-91.94,5b,47038.0,31262000,8.2,19,SOUTHEAST,90,VANBURENIOWA2012
1033,2012,WAPELLO,IOWA,52501,41.01,-92.41,5b,57728.0,34600000,8.2,19,SOUTHEAST,90,WAPELLOIOWA2012
1034,2012,WASHINGTON,IOWA,52201,41.29,-91.55,5b,132262.0,105968000,8.2,19,SOUTHEAST,90,WASHINGTONIOWA2012
1035,2012,ADAIR,IOWA,50002,41.5,-94.64,5a,101705.0,71142000,8.2,19,SOUTHWEST,70,ADAIRIOWA2012
1036,2012,ADAMS,IOWA,50839,41.05,-94.82,5a,65617.0,45334000,8.2,19,SOUTHWEST,70,ADAMSIOWA2012
1037,2012,CASS,IOWA,50020,41.44,-94.76,5a,111192.0,84717000,8.2,19,SOUTHWEST,70,CASSIOWA2012
1038,2012,FREMONT,IOWA,51639,40.71,-95.48,5b,123616.0,100042000,8.2,19,SOUTHWEST,70,FREMONTIOWA2012
1039,2012,MILLS,IOWA,51533,41.01,-95.4,5b,89569.0,74021000,8.2,19,SOUTHWEST,70,MILLSIOWA2012
1040,2012,MONTGOMERY,IOWA,50847,41.14,-94.98,5a,97853.0,79220000,8.2,19,SOUTHWEST,70,MONTGOMERYIOWA2012
1041,2012,PAGE,IOWA,51601,40.75,-95.36,5b,116771.0,91413000,8.2,19,SOUTHWEST,70,PAGEIOWA2012
1042,2012,POTTAWATTAMIE,IOWA,51501,41.24,-95.85,5b,255321.0,206420000,8.2,19,SOUTHWEST,70,POTTAWATTAMIEIOWA2012
1043,2012,TAYLOR,IOWA,50833,40.67,-94.72,5a,79980.0,42971000,8.2,19,SOUTHWEST,70,TAYLORIOWA2012
1044,2012,AUDUBON,IOWA,50025,41.71,-94.92,5a,124744.0,89732000,8.2,19,WEST CENTRAL,40,AUDUBONIOWA2012
1045,2012,CALHOUN,IOWA,50538,42.27,-94.4,5a,187017.0,148288000,8.2,19,WEST CENTRAL,40,CALHOUNIOWA2012
1046,2012,CARROLL,IOWA,50058,41.87,-94.67,5a,200069.0,139338000,8.2,19,WEST CENTRAL,40,CARROLLIOWA2012
1047,2012,CRAWFORD,IOWA,51432,41.91,-95.14,5a,238722.0,181537000,8.2,19,WEST CENTRAL,40,CRAWFORDIOWA2012
1048,2012,GREENE,IOWA,50050,42.15,-94.47,5a,189367.0,151120000,8.2,19,WEST CENTRAL,40,GREENEIOWA2012
1049,2012,GUTHRIE,IOWA,50026,41.84,-94.42,5a,127264.0,87048000,8.2,19,WEST CENTRAL,40,GUTHRIEIOWA2012
1050,2012,HARRISON,IOWA,51529,41.85,-95.59,5a,205071.0,159647000,8.2,19,WEST CENTRAL,40,HARRISONIOWA2012
1051,2012,IDA,IOWA,51006,42.31,-95.59,5a,122897.0,109896000,8.2,19,WEST CENTRAL,40,IDAIOWA2012
1052,2012,MONONA,IOWA,51010,42.07,-95.9,5a,168776.0,134021000,8.2,19,WEST CENTRAL,40,MONONAIOWA2012
1053,2012,SAC,IOWA,50535,42.46,-95.15,5a,181714.0,144415000,8.2,19,WEST CENTRAL,40,SACIOWA2012
1054,2012,SHELBY,IOWA,51446,41.79,-95.2,5a,191257.0,172795000,8.2,19,WEST CENTRAL,40,SHELBYIOWA2012
1055,2012,WOODBURY,IOWA,51004,42.38,-95.86,5a,203866.0,159834000,8.2,19,WEST CENTRAL,40,WOODBURYIOWA2012
1056,2012,ANDERSON,KENTUCKY,40342,38.03,-84.89,6b,1284.0,848000,8.3,21,BLUEGRASS,50,ANDERSONKENTUCKY2012
1057,2012,BATH,KENTUCKY,40334,38.01,-83.76,6b,2636.0,1477000,8.3,21,BLUEGRASS,50,BATHKENTUCKY2012
1058,2012,BOURBON,KENTUCKY,40348,38.3,-84.15,6b,8668.0,2758000,8.3,21,BLUEGRASS,50,BOURBONKENTUCKY2012
1059,2012,BOYLE,KENTUCKY,40422,37.64,-84.77,6b,2966.0,1518000,8.3,21,BLUEGRASS,50,BOYLEKENTUCKY2012
1060,2012,CLARK,KENTUCKY,40391,37.99,-84.18,6b,5157.0,1604000,8.3,21,BLUEGRASS,50,CLARKKENTUCKY2012
1061,2012,FAYETTE,KENTUCKY,40502,38.01,-84.48,6b,3341.0,1248000,8.3,21,BLUEGRASS,50,FAYETTEKENTUCKY2012
1062,2012,FLEMING,KENTUCKY,41037,38.42,-83.82,6b,3392.0,1923000,8.3,21,BLUEGRASS,50,FLEMINGKENTUCKY2012
1063,2012,FRANKLIN,KENTUCKY,40601,38.19,-84.86,6b,2112.0,1199000,8.3,21,BLUEGRASS,50,FRANKLINKENTUCKY2012
1064,2012,GARRARD,KENTUCKY,40410,37.71,-84.65,6b,1414.0,661000,8.3,21,BLUEGRASS,50,GARRARDKENTUCKY2012
1065,2012,HARRISON,KENTUCKY,41003,38.52,-84.38,6b,7594.0,1834000,8.3,21,BLUEGRASS,50,HARRISONKENTUCKY2012
1066,2012,JESSAMINE,KENTUCKY,40339,37.94,-84.64,6b,1355.0,460000,8.3,21,BLUEGRASS,50,JESSAMINEKENTUCKY2012
1067,2012,LINCOLN,KENTUCKY,40419,37.46,-84.5,6b,7335.0,4134000,8.3,21,BLUEGRASS,50,LINCOLNKENTUCKY2012
1068,2012,MADISON,KENTUCKY,40385,37.74,-84.13,6b,1767.0,1068000,8.3,21,BLUEGRASS,50,MADISONKENTUCKY2012
1069,2012,MASON,KENTUCKY,41034,38.75,-83.88,6a,9119.0,3923000,8.3,21,BLUEGRASS,50,MASONKENTUCKY2012
1070,2012,MERCER,KENTUCKY,40310,37.75,-84.77,6b,3132.0,2178000,8.3,21,BLUEGRASS,50,MERCERKENTUCKY2012
1071,2012,MONTGOMERY,KENTUCKY,40337,37.96,-83.82,6b,2706.0,1600000,8.3,21,BLUEGRASS,50,MONTGOMERYKENTUCKY2012
1072,2012,NICHOLAS,KENTUCKY,40311,38.31,-84.03,6b,3031.0,572000,8.3,21,BLUEGRASS,50,NICHOLASKENTUCKY2012
1073,2012,ROBERTSON,KENTUCKY,41064,38.53,-84.03,6b,677.0,0,8.3,21,BLUEGRASS,50,ROBERTSONKENTUCKY2012
1074,2012,SCOTT,KENTUCKY,40324,38.2,-84.55,6b,3385.0,1447000,8.3,21,BLUEGRASS,50,SCOTTKENTUCKY2012
1075,2012,SHELBY,KENTUCKY,40003,38.26,-85.05,6b,25877.0,15475000,8.3,21,BLUEGRASS,50,SHELBYKENTUCKY2012
1076,2012,SPENCER,KENTUCKY,40046,38.03,-85.16,6b,3755.0,2331000,8.3,21,BLUEGRASS,50,SPENCERKENTUCKY2012
1077,2012,WASHINGTON,KENTUCKY,40040,37.73,-85.06,6b,6200.0,2268000,8.3,21,BLUEGRASS,50,WASHINGTONKENTUCKY2012
1078,2012,WOODFORD,KENTUCKY,40347,38.14,-84.68,6b,3583.0,1526000,8.3,21,BLUEGRASS,50,WOODFORDKENTUCKY2012
1079,2012,ADAIR,KENTUCKY,42715,36.95,-85.41,6b,7365.0,3358000,8.3,21,CENTRAL,30,ADAIRKENTUCKY2012
1080,2012,ALLEN,KENTUCKY,42120,36.67,-86.27,7a,3442.0,980000,8.3,21,CENTRAL,30,ALLENKENTUCKY2012
1081,2012,BARREN,KENTUCKY,42123,36.81,-86.01,6b,22033.0,10825000,8.3,21,CENTRAL,30,BARRENKENTUCKY2012
1082,2012,BRECKINRIDGE,KENTUCKY,40111,37.83,-86.62,6b,27230.0,9254000,8.3,21,CENTRAL,30,BRECKINRIDGEKENTUCKY2012
1083,2012,BULLITT,KENTUCKY,40047,38.04,-85.55,6b,3894.0,1183000,8.3,21,CENTRAL,30,BULLITTKENTUCKY2012
1084,2012,BUTLER,KENTUCKY,42201,37.25,-86.68,6b,17650.0,11681000,8.3,21,CENTRAL,30,BUTLERKENTUCKY2012
1085,2012,CASEY,KENTUCKY,42516,37.23,-84.76,6b,7991.0,4786000,8.3,21,CENTRAL,30,CASEYKENTUCKY2012
1086,2012,CLINTON,KENTUCKY,42602,36.69,-85.13,6b,986.0,632000,8.3,21,CENTRAL,30,CLINTONKENTUCKY2012
1087,2012,CUMBERLAND,KENTUCKY,42717,36.79,-85.36,6b,1352.0,0,8.3,21,CENTRAL,30,CUMBERLANDKENTUCKY2012
1088,2012,EDMONSON,KENTUCKY,42163,37.08,-86.13,6b,3216.0,0,8.3,21,CENTRAL,30,EDMONSONKENTUCKY2012
1089,2012,GRAYSON,KENTUCKY,40119,37.6,-86.55,6a,14704.0,5822000,8.3,21,CENTRAL,30,GRAYSONKENTUCKY2012
1090,2012,GREEN,KENTUCKY,42743,37.25,-85.49,6b,11981.0,5579000,8.3,21,CENTRAL,30,GREENKENTUCKY2012
1091,2012,HARDIN,KENTUCKY,40121,37.89,-85.96,6b,30818.0,12106000,8.3,21,CENTRAL,30,HARDINKENTUCKY2012
1092,2012,HART,KENTUCKY,42713,37.37,-85.9,6b,4626.0,1287000,8.3,21,CENTRAL,30,HARTKENTUCKY2012
1093,2012,JEFFERSON,KENTUCKY,40018,38.25,-85.48,6b,1629.0,0,8.3,21,CENTRAL,30,JEFFERSONKENTUCKY2012
1094,2012,LARUE,KENTUCKY,42716,37.51,-85.7,6b,19194.0,8349000,8.3,21,CENTRAL,30,LARUEKENTUCKY2012
1095,2012,MARION,KENTUCKY,40009,37.49,-85.14,6b,11961.0,5693000,8.3,21,CENTRAL,30,MARIONKENTUCKY2012
1096,2012,MEADE,KENTUCKY,40104,38.06,-86.3,6b,18719.0,6320000,8.3,21,CENTRAL,30,MEADEKENTUCKY2012
1097,2012,METCALFE,KENTUCKY,42124,36.87,-85.64,6b,2810.0,1402000,8.3,21,CENTRAL,30,METCALFEKENTUCKY2012
1098,2012,MONROE,KENTUCKY,42133,36.72,-85.96,6b,5789.0,3102000,8.3,21,CENTRAL,30,MONROEKENTUCKY2012
1099,2012,NELSON,KENTUCKY,40004,37.81,-85.46,6b,20512.0,10358000,8.3,21,CENTRAL,30,NELSONKENTUCKY2012
1100,2012,RUSSELL,KENTUCKY,42629,36.99,-85.07,6b,2704.0,1201000,8.3,21,CENTRAL,30,RUSSELLKENTUCKY2012
1101,2012,TAYLOR,KENTUCKY,42718,37.34,-85.34,6b,12519.0,3462000,8.3,21,CENTRAL,30,TAYLORKENTUCKY2012
1102,2012,WARREN,KENTUCKY,42101,37.06,-86.46,6b,37515.0,16063000,8.3,21,CENTRAL,30,WARRENKENTUCKY2012
1103,2012,BELL,KENTUCKY,40813,36.71,-83.59,6b,12.0,0,8.3,21,EASTERN OR MOUNTAIN,60,BELLKENTUCKY2012
1104,2012,BOYD,KENTUCKY,41101,38.47,-82.65,6b,215.0,0,8.3,21,EASTERN OR MOUNTAIN,60,BOYDKENTUCKY2012
1105,2012,BREATHITT,KENTUCKY,41310,37.64,-83.25,6b,144.0,44000,8.3,21,EASTERN OR MOUNTAIN,60,BREATHITTKENTUCKY2012
1106,2012,CARTER,KENTUCKY,41128,38.42,-83.1,6b,1457.0,768000,8.3,21,EASTERN OR MOUNTAIN,60,CARTERKENTUCKY2012
1107,2012,CLAY,KENTUCKY,40913,36.93,-83.53,6b,849.0,507000,8.3,21,EASTERN OR MOUNTAIN,60,CLAYKENTUCKY2012
1108,2012,ELLIOTT,KENTUCKY,41149,38.06,-83.05,6b,288.0,221000,8.3,21,EASTERN OR MOUNTAIN,60,ELLIOTTKENTUCKY2012
1109,2012,ESTILL,KENTUCKY,40336,37.69,-83.96,6b,880.0,478000,8.3,21,EASTERN OR MOUNTAIN,60,ESTILLKENTUCKY2012
1110,2012,FLOYD,KENTUCKY,41216,37.74,-82.79,6b,154.0,73000,8.3,21,EASTERN OR MOUNTAIN,60,FLOYDKENTUCKY2012
1111,2012,GREENUP,KENTUCKY,41121,38.42,-82.81,6b,522.0,224000,8.3,21,EASTERN OR MOUNTAIN,60,GREENUPKENTUCKY2012
1112,2012,JACKSON,KENTUCKY,40402,37.32,-83.96,6a,444.0,273000,8.3,21,EASTERN OR MOUNTAIN,60,JACKSONKENTUCKY2012
1113,2012,JOHNSON,KENTUCKY,41204,37.83,-82.7,6b,177.0,58000,8.3,21,EASTERN OR MOUNTAIN,60,JOHNSONKENTUCKY2012
1114,2012,KNOX,KENTUCKY,40734,36.94,-84.0,6a,677.0,0,8.3,21,EASTERN OR MOUNTAIN,60,KNOXKENTUCKY2012
1115,2012,LAUREL,KENTUCKY,40724,37.09,-83.87,6b,1526.0,836000,8.3,21,EASTERN OR MOUNTAIN,60,LAURELKENTUCKY2012
1116,2012,LAWRENCE,KENTUCKY,41124,38.02,-82.85,6a,38.0,13000,8.3,21,EASTERN OR MOUNTAIN,60,LAWRENCEKENTUCKY2012
1118,2012,LEWIS,KENTUCKY,41135,38.34,-83.3,6b,2041.0,1260000,8.3,21,EASTERN OR MOUNTAIN,60,LEWISKENTUCKY2012
1119,2022,MAGOFFIN,KENTUCKY,41426,37.78,-83.0,7a,142.0,0,8.3,21,EASTERN OR MOUNTAIN,60,MAGOFFINKENTUCKY2022
1120,2012,MENIFEE,KENTUCKY,40316,37.91,-83.53,6b,758.0,269000,8.3,21,EASTERN OR MOUNTAIN,60,MENIFEEKENTUCKY2012
1121,2012,MORGAN,KENTUCKY,41352,37.86,-83.37,6a,598.0,0,8.3,21,EASTERN OR MOUNTAIN,60,MORGANKENTUCKY2012
1122,2012,OWSLEY,KENTUCKY,41314,37.47,-83.67,6b,156.0,66000,8.3,21,EASTERN OR MOUNTAIN,60,OWSLEYKENTUCKY2012
1123,2012,PERRY,KENTUCKY,40981,37.27,-83.49,6b,36.0,64000,8.3,21,EASTERN OR MOUNTAIN,60,PERRYKENTUCKY2012
1124,2012,PIKE,KENTUCKY,41501,37.47,-82.51,7a,91.0,0,8.3,21,EASTERN OR MOUNTAIN,60,PIKEKENTUCKY2012
1125,2012,POWELL,KENTUCKY,40312,37.86,-83.92,6b,443.0,0,8.3,21,EASTERN OR MOUNTAIN,60,POWELLKENTUCKY2012
1126,2012,PULASKI,KENTUCKY,42501,37.08,-84.6,6b,12864.0,7967000,8.3,21,EASTERN OR MOUNTAIN,60,PULASKIKENTUCKY2012
1127,2012,ROCKCASTLE,KENTUCKY,40409,37.4,-84.41,6b,2539.0,1663000,8.3,21,EASTERN OR MOUNTAIN,60,ROCKCASTLEKENTUCKY2012
1128,2012,ROWAN,KENTUCKY,40313,38.14,-83.4,6b,1258.0,581000,8.3,21,EASTERN OR MOUNTAIN,60,ROWANKENTUCKY2012
